threshold,num_nodes,num_edges,num_components,size_largest_component,num_triangles,modularity_greedy,modularity_louvain
0.0099,59,63,9,38,1.0,0.6813237711642434,0.6896198205102223
0.01,59,63,9,38,1.0,0.6813237711642434,0.6896198205102223
0.010100000000000001,60,64,9,39,1.0,0.6800752066987102,0.69531206726919
0.0102,60,64,9,39,1.0,0.6800752066987102,0.69531206726919
0.0103,62,67,9,41,1.0,0.6560772010213901,0.676131267247555
0.010400000000000001,62,67,9,41,1.0,0.6560772010213901,0.676131267247555
0.0105,68,81,9,43,1.0,0.6415366567486245,0.6463173425339931
0.0106,68,81,9,43,1.0,0.6415366567486245,0.6463173425339931
0.010700000000000001,68,81,9,43,1.0,0.6415366567486245,0.6463173425339931
0.0108,68,81,9,43,1.0,0.6415366567486245,0.6463173425339931
0.0109,68,81,9,43,1.0,0.6415366567486245,0.6390819037745772
0.011000000000000001,68,81,9,43,1.0,0.6415366567486245,0.6463173425339931
0.0111,71,84,10,43,1.0,0.6448388577603059,0.657777126756332
0.0112,71,85,10,43,1.0,0.6325898616534876,0.6478116127580079
0.011300000000000001,71,85,10,43,1.0,0.6325898616534876,0.6478116127580079
0.0114,71,86,10,43,1.0,0.6337174622528529,0.6667930564015224
0.0115,71,86,10,43,1.0,0.6337174622528529,0.6667930564015224
0.011600000000000001,72,87,10,44,1.0,0.6450392964402244,0.6657576637754758
